DateTime,AdviceCode,Speed,Length,StopTime,RoadTemperature,OCCFactor,Gap,Headway
2022-04-20 13:11:29,2,21,7,0,32,0,322,9918
2022-04-20 13:11:56,2,33,16,0,32,1,27,1307
2022-04-20 13:15:02,2,24,15,0,32,1,186,6547
2022-04-20 13:15:58,2,21,22,0,32,2,56,1725
2022-04-20 13:16:09,2,18,24,0,32,2,11,290
2022-04-20 13:16:19,2,19,22,0,32,2,10,279
2022-04-20 13:16:36,2,6,1,0,32,0,17,150
2022-04-20 13:16:59,2,39,20,0,32,1,23,1316
2022-04-20 13:19:40,2,3,1,0,32,0,161,708
2022-04-20 13:23:34,2,33,28,0,32,1,234,11326
2022-04-20 13:26:38,2,20,41,0,32,3,184,5397
2022-04-20 13:27:54,2,21,22,0,32,2,76,2341
2022-04-20 13:27:56,2,27,23,0,32,1,2,79
2022-04-20 13:29:00,2,30,21,0,32,1,64,2816
2022-04-20 13:29:55,2,24,25,0,32,2,55,1936
2022-04-20 13:33:20,2,24,21,0,32,1,205,7216
2022-04-20 13:33:23,2,28,17,0,32,1,3,123
2022-04-20 13:33:25,2,28,12,0,32,1,2,82
2022-04-20 13:33:28,2,30,17,0,32,1,3,132
2022-04-20 13:34:49,2,35,21,0,32,1,81,4158
2022-04-20 13:35:14,2,27,13,0,32,1,25,990
2022-04-20 13:37:30,2,33,17,0,32,1,136,6582
2022-04-20 13:39:31,2,26,15,0,32,1,121,4614
2022-04-20 13:41:35,2,25,17,0,32,1,124,4547
2022-04-20 13:45:10,2,25,18,0,32,1,215,7883
2022-04-20 13:45:44,2,26,22,0,32,1,34,1297
2022-04-20 13:46:38,2,26,18,0,32,1,54,2059
2022-04-20 13:47:59,2,32,19,0,32,1,81,3802
2022-04-20 13:48:28,2,17,21,0,32,2,29,723
2022-04-20 13:49:41,2,30,24,0,32,1,73,3212
2022-04-20 13:49:53,2,32,21,0,32,1,12,563
2022-04-20 13:50:40,2,33,24,0,32,1,47,2275
2022-04-20 13:51:16,2,40,32,0,32,1,36,2112
2022-04-20 13:52:08,2,30,20,0,32,1,52,2288
2022-04-20 13:52:11,2,30,15,0,32,1,3,132
2022-04-20 13:53:02,2,29,19,0,32,1,51,2169
