DateTime,AdviceCode,Speed,Length,StopTime,RoadTemperature,OCCFactor,Gap,Headway
2022-09-27 18:45:16,2,23,17,0,32,1,102,3441
2022-09-27 18:47:36,2,31,20,0,32,1,140,6365
2022-09-27 18:47:49,2,31,16,0,32,1,13,591
2022-09-27 18:54:50,2,31,20,0,32,1,421,19141
2022-09-27 19:01:38,2,28,16,0,32,1,408,16755
2022-09-27 19:08:08,2,25,12,0,32,1,390,14300
2022-09-27 19:10:47,2,29,12,0,32,1,159,6763
2022-09-27 19:13:49,2,35,17,0,32,1,182,9343
2022-09-27 19:21:19,2,28,13,0,32,1,450,18480
2022-09-27 19:39:38,2,26,20,0,32,1,1099,41908
2022-09-27 19:52:33,2,27,18,0,32,1,775,30690
2022-09-27 19:53:33,2,36,9,0,32,0,60,3168
2022-09-27 19:58:32,2,30,14,0,32,1,299,13156
2022-09-27 20:03:17,2,25,20,0,32,1,285,10450
2022-09-27 20:08:44,2,29,20,0,32,1,327,13908
2022-09-27 20:11:46,2,21,24,0,32,2,182,5606
2022-09-27 20:14:29,2,62,22,0,32,1,163,14822
2022-09-27 20:16:39,2,29,20,0,32,1,130,5529
2022-09-27 20:18:45,2,26,15,0,32,1,126,4805
2022-09-27 20:19:19,2,28,17,0,32,1,34,1396
2022-09-27 20:20:03,2,25,20,0,32,1,44,1613
2022-09-27 20:23:57,2,33,13,0,32,1,234,11326
2022-09-27 20:24:07,2,35,13,0,32,1,10,513
2022-09-27 20:24:22,2,31,15,0,32,1,15,682
2022-09-27 20:40:32,2,21,28,0,32,2,970,29876
2022-09-27 20:40:41,2,29,21,0,32,1,9,383
2022-09-27 20:47:39,2,23,14,0,32,1,418,14101
2022-09-27 20:51:30,128,7,4,0,32,1,231,2372
2022-09-27 20:52:51,2,22,13,0,32,1,81,2614
2022-09-27 20:53:35,2,32,21,0,32,1,44,2065
2022-09-27 21:23:16,2,33,16,0,32,1,1781,86200
2022-09-27 21:24:01,2,22,18,0,32,1,45,1452
2022-09-27 21:27:38,2,33,17,0,32,1,217,10503
2022-09-27 22:02:23,2,37,10,0,32,0,2085,113146
2022-09-27 22:53:07,2,40,11,0,32,0,3044,178581
2022-09-27 23:24:43,2,34,19,0,32,1,1896,94547
2022-09-28 03:15:46,2,33,20,0,32,1,13863,670968
2022-09-28 06:09:18,2,25,17,0,32,1,10412,381772
2022-09-28 06:21:40,2,22,16,0,32,1,742,23942
2022-09-28 06:23:55,4,24,29,0,32,2,135,4752
2022-09-28 06:26:04,2,27,13,0,32,1,129,5108
2022-09-28 06:34:21,2,26,10,0,32,1,497,18952
2022-09-28 06:44:18,2,28,20,0,32,1,597,24517
2022-09-28 06:53:03,2,23,17,0,32,1,525,17710
2022-09-28 06:53:05,2,24,18,0,32,1,2,70
2022-09-28 06:57:58,2,29,19,0,32,1,293,12462
2022-09-28 07:00:08,2,18,34,0,32,3,130,3432
2022-09-28 07:00:38,2,16,19,0,32,2,30,704
2022-09-28 07:00:46,2,19,20,0,32,2,8,223
2022-09-28 07:01:17,2,33,17,0,32,1,31,1500
2022-09-28 07:01:28,2,29,18,0,32,1,11,468
2022-09-28 07:03:24,2,23,16,0,32,1,116,3913
2022-09-28 07:05:01,2,16,19,0,32,2,97,2276
2022-09-28 07:09:47,2,25,15,0,32,1,286,10487
2022-09-28 07:12:38,2,32,14,0,32,1,171,8026
2022-09-28 07:13:31,2,35,18,0,32,1,53,2721
2022-09-28 07:15:10,2,27,20,0,32,1,99,3920
2022-09-28 07:15:15,2,36,20,0,32,1,5,264
2022-09-28 07:17:29,2,32,22,0,32,1,134,6289
2022-09-28 07:18:10,2,22,16,0,32,1,41,1323
