DateTime,AdviceCode,Speed,Length,StopTime,RoadTemperature,OCCFactor,Gap,Headway
2022-08-17 08:09:07,2,25,17,0,32,1,97,3557
2022-08-17 08:09:40,2,30,19,0,32,1,33,1452
2022-08-17 08:10:19,2,45,14,0,32,0,39,2574
2022-08-17 08:10:37,2,41,13,0,32,0,18,1082
2022-08-17 08:17:57,2,24,14,0,32,1,440,15488
2022-08-17 08:19:07,2,25,20,0,32,1,70,2567
2022-08-17 08:19:37,2,24,18,0,32,1,30,1056
2022-08-17 08:21:09,2,28,16,0,32,1,92,3778
2022-08-17 08:21:37,2,28,38,0,32,2,28,1150
2022-08-17 08:24:26,2,27,17,0,32,1,169,6692
2022-08-17 08:26:49,2,48,30,0,32,1,143,10067
2022-08-17 08:28:26,2,32,20,0,32,1,97,4553
2022-08-17 08:29:30,2,27,15,0,32,1,64,2534
2022-08-17 08:29:42,4,25,16,0,32,1,12,440
2022-08-17 08:32:16,2,30,19,0,32,1,154,6776
2022-08-17 08:33:49,2,30,13,0,32,1,93,4092
2022-08-17 08:34:27,2,36,20,0,32,1,38,2006
2022-08-17 08:35:02,2,33,18,0,32,1,35,1694
2022-08-17 08:35:32,2,33,17,0,32,1,30,1452
2022-08-17 08:38:56,2,31,46,0,32,2,204,9275
2022-08-17 08:41:30,2,27,17,0,32,1,154,6098
2022-08-17 08:41:33,2,39,23,0,32,1,3,172
2022-08-17 08:48:18,2,27,29,0,32,2,405,16038
2022-08-17 08:50:56,2,33,21,0,32,1,158,7647
2022-08-17 08:52:35,2,34,10,0,32,0,99,4937
2022-08-17 08:55:12,2,34,18,0,32,1,157,7829
2022-08-17 08:56:27,2,42,18,0,32,1,75,4620
2022-08-17 08:57:24,2,42,23,0,32,1,57,3511
2022-08-17 08:57:56,2,37,18,0,32,1,32,1737
2022-08-17 08:58:50,2,28,19,0,32,1,54,2218
2022-08-17 08:59:04,2,37,10,0,32,0,14,760
2022-08-17 09:01:37,2,57,30,0,32,1,153,12791
2022-08-17 09:02:34,2,33,15,0,32,1,57,2759
2022-08-17 09:03:35,2,27,21,0,32,1,61,2416
2022-08-17 09:09:16,2,34,17,0,32,1,341,17004
2022-08-17 09:14:43,128,113,87,0,32,1,327,54195
2022-08-17 09:16:51,2,35,15,0,32,1,128,6571
2022-08-17 09:17:12,2,32,21,0,32,1,21,986
2022-08-17 09:20:25,2,26,6,0,32,0,193,7360
2022-08-17 09:24:01,2,37,18,0,32,1,216,11722
2022-08-17 09:24:56,2,46,22,0,32,1,55,3711
2022-08-17 09:29:00,2,33,20,0,32,1,244,11810
2022-08-17 09:31:41,2,34,20,0,32,1,161,8029
2022-08-17 09:33:11,2,35,19,0,32,1,90,4620
2022-08-17 09:37:44,128,255,255,0,32,1,273,102102
2022-08-17 09:41:41,2,25,14,0,32,1,237,8690
2022-08-17 09:42:11,2,25,20,0,32,1,30,1100
2022-08-17 09:42:43,2,32,19,0,32,1,32,1502
2022-08-17 09:44:58,2,38,18,0,32,1,135,7524
2022-08-17 09:45:54,2,39,47,0,32,2,56,3203
2022-08-17 09:47:06,2,31,16,0,32,1,72,3274
2022-08-17 09:47:49,2,21,35,0,32,2,43,1324
2022-08-17 09:49:18,2,26,15,0,32,1,89,3394
2022-08-17 09:52:49,2,29,15,0,32,1,211,8975
2022-08-17 09:54:52,2,40,19,0,32,1,123,7216
2022-08-17 09:55:55,2,23,9,0,32,1,63,2125
2022-08-17 10:02:18,2,29,16,0,32,1,383,16290
2022-08-17 10:03:30,2,27,13,0,32,1,72,2851
2022-08-17 10:05:40,2,33,19,0,32,1,130,6292
2022-08-17 10:05:45,2,34,18,0,32,1,5,249
2022-08-17 10:05:53,2,29,18,0,32,1,8,340
2022-08-17 10:16:37,2,34,16,0,32,1,644,32114
2022-08-17 10:19:36,128,101,46,0,32,1,179,26516
2022-08-17 10:21:05,2,49,52,0,32,2,89,6396
2022-08-17 10:28:45,2,34,18,0,32,1,460,22939
2022-08-17 10:34:58,2,41,39,0,32,1,373,22430
2022-08-17 10:36:44,2,25,20,0,32,1,106,3887
2022-08-17 10:40:30,2,24,24,0,32,1,226,7955
2022-08-17 10:40:39,2,28,20,0,32,1,9,370
2022-08-17 10:40:52,2,29,23,0,32,1,13,553
2022-08-17 10:41:59,2,45,18,0,32,1,67,4422
2022-08-17 10:45:34,2,40,19,0,32,1,215,12613
2022-08-17 10:45:43,2,37,19,0,32,1,9,488
2022-08-17 10:50:00,2,28,19,0,32,1,257,10554
2022-08-17 10:51:08,2,33,20,0,32,1,68,3291
2022-08-17 10:51:11,2,40,13,0,32,0,3,176
2022-08-17 10:52:21,2,39,20,0,32,1,70,4004
2022-08-17 10:54:18,2,27,20,0,32,1,117,4633
2022-08-17 10:58:47,2,29,16,0,32,1,269,11441
2022-08-17 11:01:55,2,34,10,0,32,0,188,9375
2022-08-17 11:05:36,2,26,14,0,32,1,221,8427
2022-08-17 11:05:38,2,36,21,0,32,1,2,106
2022-08-17 11:10:18,2,35,18,0,32,1,280,14373
2022-08-17 11:13:42,2,30,15,0,32,1,204,8976
2022-08-17 11:17:23,2,27,32,0,32,2,221,8752
2022-08-17 11:18:27,2,24,19,0,32,1,64,2253
2022-08-17 11:22:22,2,29,15,0,32,1,235,9995
2022-08-17 11:22:58,2,34,17,0,32,1,36,1795
2022-08-17 11:23:35,2,29,17,0,32,1,37,1574
2022-08-17 11:24:12,2,28,14,0,32,1,37,1519
2022-08-17 11:24:33,2,29,16,0,32,1,21,893
2022-08-17 11:27:59,2,19,19,0,32,1,206,5741
2022-08-17 11:29:03,2,26,21,0,32,1,64,2441
2022-08-17 11:33:11,2,27,20,0,32,1,248,9821
2022-08-17 11:34:29,2,50,17,0,32,0,78,5720
2022-08-17 11:34:38,2,37,15,0,32,1,9,488
2022-08-17 11:37:40,2,24,10,0,32,1,182,6406
2022-08-17 11:37:51,2,21,17,0,32,1,11,339
2022-08-17 11:38:15,2,32,18,0,32,1,24,1126
2022-08-17 11:42:57,2,21,15,0,32,1,282,8686
2022-08-17 11:43:21,2,36,20,0,32,1,24,1267
2022-08-17 11:45:10,2,26,17,0,32,1,109,4157
2022-08-17 11:48:05,2,32,16,0,32,1,175,8213
2022-08-17 11:49:20,2,31,20,0,32,1,75,3410
2022-08-17 11:59:07,2,42,17,0,32,1,587,36159
2022-08-17 12:00:08,2,31,16,0,32,1,61,2773
2022-08-17 12:01:25,2,30,20,0,32,1,77,3388
2022-08-17 12:01:56,2,40,17,0,32,1,31,1819
2022-08-17 12:05:15,2,25,16,0,32,1,199,7297
2022-08-17 12:06:11,2,31,17,0,32,1,56,2546
2022-08-17 12:11:28,2,28,16,0,32,1,317,13018
2022-08-17 12:13:49,2,29,16,0,32,1,141,5997
2022-08-17 12:15:43,2,28,16,0,32,1,114,4682
2022-08-17 12:16:43,2,29,24,0,32,1,60,2552
2022-08-17 12:17:58,2,34,21,0,32,1,75,3740
2022-08-17 12:25:42,2,32,18,0,32,1,464,21777
2022-08-17 12:28:14,2,36,20,0,32,1,152,8026
2022-08-17 12:32:32,2,36,19,0,32,1,258,13622
2022-08-17 12:34:56,2,30,20,0,32,1,144,6336
2022-08-17 12:35:35,2,30,17,0,32,1,39,1716
2022-08-17 12:38:09,2,31,18,0,32,1,154,7002
2022-08-17 12:38:41,2,29,20,0,32,1,32,1361
2022-08-17 12:40:49,2,30,19,0,32,1,128,5632
2022-08-17 12:41:01,2,32,20,0,32,1,12,563
2022-08-17 12:41:27,2,37,16,0,32,1,26,1411
2022-08-17 12:42:34,2,31,16,0,32,1,67,3046
2022-08-17 12:46:17,2,34,20,0,32,1,223,11120
2022-08-17 12:49:07,2,37,19,0,32,1,170,9225
2022-08-17 12:50:59,2,23,46,0,32,3,112,3778
2022-08-17 12:51:03,2,11,17,0,32,2,4,65
2022-08-17 12:52:33,2,34,16,0,32,1,90,4488
2022-08-17 12:53:17,2,35,16,0,32,1,44,2259
2022-08-17 12:54:00,2,32,15,0,32,1,43,2018
2022-08-17 12:54:32,2,32,20,0,32,1,32,1502
2022-08-17 12:56:42,2,31,20,0,32,1,130,5911
2022-08-17 12:58:20,2,21,20,0,32,1,98,3018
