DateTime,AdviceCode,Speed,Length
4/20/2022 15:08,2,36,14
4/20/2022 15:09,2,32,14
4/20/2022 15:12,2,31,17
4/20/2022 15:15,2,25,15
4/20/2022 15:15,2,29,15
4/20/2022 15:15,2,28,18
4/20/2022 15:19,2,34,17
4/20/2022 15:21,2,34,17
4/20/2022 15:24,2,33,19
4/20/2022 15:24,2,27,17
4/20/2022 15:26,2,21,9
4/20/2022 15:31,2,27,11
4/20/2022 15:32,2,35,16
4/20/2022 15:32,2,33,14
4/20/2022 15:33,2,26,19
4/20/2022 15:34,2,43,13
4/20/2022 15:35,2,34,32
4/20/2022 15:36,2,29,18
4/20/2022 15:36,2,33,16
4/20/2022 15:38,2,31,19
4/20/2022 15:43,2,29,16
4/20/2022 15:43,2,31,15
4/20/2022 15:43,2,25,12
4/20/2022 15:48,2,23,15
4/20/2022 15:49,2,35,10
4/20/2022 15:49,2,28,15
4/20/2022 15:49,2,18,17
4/20/2022 15:49,2,31,19
4/20/2022 15:50,2,28,15
4/20/2022 15:53,128,28,2
4/20/2022 15:53,2,26,11
4/20/2022 15:54,2,24,16
4/20/2022 15:54,2,36,18
4/20/2022 15:54,2,29,16
4/20/2022 15:56,2,33,20
4/20/2022 16:04,2,32,13
4/20/2022 16:05,2,32,19
4/20/2022 16:06,2,28,17
4/20/2022 16:08,2,31,20
4/20/2022 16:08,2,37,18
4/20/2022 16:09,2,28,14
4/20/2022 16:12,2,28,18
4/20/2022 16:19,2,21,18
4/20/2022 16:19,2,27,20
4/20/2022 16:19,2,30,22
4/20/2022 16:22,2,27,14
4/20/2022 16:23,2,29,17
4/20/2022 16:23,2,27,21
4/20/2022 16:23,2,21,17
4/20/2022 16:24,2,28,19
4/20/2022 16:25,2,40,15
4/20/2022 16:25,2,11,7
4/20/2022 16:27,2,24,16
4/20/2022 16:30,2,26,16
4/20/2022 16:31,2,32,16
4/20/2022 16:31,2,31,13
4/20/2022 16:32,2,33,17
4/20/2022 16:35,2,27,40
4/20/2022 16:35,2,32,13
4/20/2022 16:38,2,28,13
4/20/2022 16:39,2,31,19
4/20/2022 16:41,2,30,80
4/20/2022 16:42,2,16,9
4/20/2022 16:44,128,105,32
4/20/2022 16:50,2,22,14
4/20/2022 16:52,2,19,14
4/20/2022 16:56,2,60,38
4/20/2022 16:57,2,22,15
4/20/2022 16:58,2,27,15
4/20/2022 16:59,2,34,18
4/20/2022 17:00,2,30,19
4/20/2022 17:01,2,25,16
4/20/2022 17:02,2,26,13
4/20/2022 17:03,2,25,18
4/20/2022 17:03,2,27,15
4/20/2022 17:05,2,37,18
4/20/2022 17:06,2,23,16
4/20/2022 17:13,2,29,19
4/20/2022 17:18,2,28,20
4/20/2022 17:19,2,23,15
4/20/2022 17:19,2,33,16
4/20/2022 17:19,2,25,17
4/20/2022 17:21,2,22,7
4/20/2022 17:22,2,43,20
4/20/2022 17:23,2,31,17
4/20/2022 17:25,2,22,40
4/20/2022 17:25,2,23,15
4/20/2022 17:25,2,31,15
4/20/2022 17:26,2,24,17
4/20/2022 17:26,2,26,45
4/20/2022 17:30,2,25,10
4/20/2022 17:30,2,26,18
4/20/2022 17:30,2,27,12
4/20/2022 17:32,2,24,20
4/20/2022 17:32,2,43,28
4/20/2022 17:33,2,38,39
4/20/2022 17:34,2,31,15
4/20/2022 17:34,2,26,12
4/20/2022 17:34,2,29,16
4/20/2022 17:37,2,30,18
4/20/2022 17:43,2,35,19
4/20/2022 17:48,2,26,15
4/20/2022 17:48,2,64,39
4/20/2022 17:51,2,26,16
4/20/2022 17:52,2,37,20
4/20/2022 17:52,2,25,12
4/20/2022 17:53,2,27,17
4/20/2022 17:54,2,25,19
4/20/2022 17:56,2,18,16
4/20/2022 17:57,2,24,15
4/20/2022 17:59,2,29,16
